SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	Description	PCo1	PCo2	PCo3	PCo4	PCo5	PCo6	PCo7	PCo8	PCo9	PCo10	PCo11	PCo12	PCo13	PCo14	PCo15	PCo16	PCo17	PCo18	PCo19	PCo20	PCo21	PCo22	PCo23	PCo24	PCo25	PCo26	PCo27	PCo28	PCo29	PCo30	PCo31	PCo32	PCo33	PCo34	PCo35	PCo36	PCo37	PCo38	PCo39	PCo40	PCo41	PCo42	PCo43	PCo44	PCo45	PCo46	PCo47	PCo48	PCo49	PCo50	PCo51	PCo52	PCo53	PCo54	PCo55	PCo56	PCo57	PCo58	PCo59	PCo60	PCo61	PCo62	PCo63	PCo64	PCo65	PCo66	PCo67	PCo68	PCo69	PCo70	PCo71	PCo72	PCo73	PCo74	PCo75	PCo76	PCo77	PCo78	PCo79	PCo80	PCo81	PCo82	PCo83	PCo84	PCo85	PCo86	PCo87	PCo88	PCo89	PCo90	PCo91
SRR12823399	SRR12823399_1.fastq.gz	SRR12823399_2.fastq.gz	Mexico	SRR12823399	-0.541486172618606	0.127240763000957	0.0826930446662103	0.1036367792412	0.0586884378504731	-0.00689148625271807	-0.0681056679271985	0.0504370372761264	0.0689911040649813	0.0255862443218343	0.0182043345761582	0.0190157308681548	0.00420960266466222	0.0529917961790483	-0.00573631016935671	-0.0423174348813961	0.0451763621310549	-0.0528307672838023	0.0254084024847609	0.0248551823803301	-0.0143900260165589	-0.0177150692512911	0.0564899331561899	0.0163508966754921	-0.013010635378012	-0.0128884372401794	-0.0163089227555805	0.0369442265321234	-0.00866686690293308	0.000368738507404262	0.0244804855277544	0.0102265252741666	0.0220562807078281	0.0340083852530181	-0.0154064346071156	0.00915303487596542	-0.0126801367369435	0.000415409663750322	-0.0119736393003932	0.0159343805225894	-0.0133299632481126	-0.0124284623116394	0.0000242016860716158	0.0143376881084368	0.034501142608586	-0.00067379152041405	0.0166069985522469	0.00547002339401009	0.0195728586672305	-0.0196619161410033	-0.0109929714360235	0.000582962235597343	-0.011545061432214	-0.00308730334262948	-0.00287167770563795	-0.00194757966829533	0.0205568861482654	0.0144829343383126	0.0131993797529189	-0.0212178605195554	-0.000539432095214455	-0.0143897154572061	-0.0034350270057748	-0.0128868562202142	0.0102754271711126	-0.0038628181347468	0.026761906944969	-0.0124842243632187	0.0197056921089471	0.0177644789115813	0.00327617463587556	-0.0128164731540814	0.0185540927596638	0.0937514906514888	-0.0521425839518628	-0.011839907240618	0.0237964489697221	-0.0104352781851221	0.00992800969886916	0.0260622752988365	-0.00707037147445428	0.0377600044268592	-0.00795610580559267	0.00933107720480421	0.00111240002164652	0.0128567440531822	-0.0160738242908606	-0.0066272288339936	0.00296248926511732	-0.00153882728048699	0.00475717006717868
SRR12823400	SRR12823400_1.fastq.gz	SRR12823400_2.fastq.gz	Mexico	SRR12823400	-0.562669669356105	0.139886473020661	0.0398737345937033	0.0777826227558591	0.0489383177028395	0.0122104030506056	-0.0695194671142436	0.0278885809533047	0.0596860606153765	-0.0663175504175705	0.0521665306629779	0.00693765820649507	-0.00231577965132862	0.0121294050754656	-0.00732357725064623	-0.0346891232673463	0.023142528432061	-0.0405581325077448	0.00257866215260629	0.00338009003960405	-0.00790031503260485	-0.0100210556927078	0.0337153153077004	0.00498413962369979	-0.00277787802736228	-0.0146549480131261	0.00344016960244235	0.0154266733233664	-0.0195559548557844	0.0207437090009811	0.0137316692098824	0.00239560038035232	-0.0103003000829294	0.0306453313699646	-0.0138791577627601	0.0207603657685141	-0.0241714067428909	0.00123086782309708	0.0145348760710154	-0.0127019720186536	-0.00618699526896108	0.00738565806244886	-0.0146257234183922	-0.014452154972913	0.0105180358747478	-0.00783402976240847	0.00254342478639971	0.00514610237241272	-0.0104266082417925	-0.0137299121525775	0.0136868629165377	0.00703478008859757	-0.0069401329006845	-0.0182286802619753	-0.0183305350707124	0.0232516187153067	-0.0292035695028016	0.00409954396676761	-0.0354236520042024	0.0255573601635331	-0.00727759449670548	0.0140476284712145	-0.00236624967900204	0.00373069364322539	-0.00512547198595358	0.0144442936064738	0.0118099952976607	-0.00659538403862475	-0.0184844488199614	0.0316157936884474	-0.00440085211473954	0.0140752248088167	0.000712089702925711	-0.00991233065879488	-0.0352099337900867	-0.012662894367826	0.0169233657051666	0.044233421859974	0.0121404466191371	-0.00530327247659163	-0.0216943265912134	0.00433392477076436	0.00607470277972935	-0.027022214106315	-0.000209659844536187	0.0151321275936741	0.0213050205273274	0.00674190176022815	-0.00167055679500454	0.00684565803716923	-0.0086669046665156
SRR12823402	SRR12823402_1.fastq.gz	SRR12823402_2.fastq.gz	Mexico	SRR12823402	-0.481267341761907	0.00989434522866291	-0.244635895568978	-0.146059235899037	-0.0771034476042151	0.000139317201002043	0.0361003447579083	-0.043298746237311	-0.0469781867968233	-0.112459022566802	-0.0215954155279233	-0.0256742275819972	0.0324972020008087	-0.0795381542471908	0.0095757347939071	0.013130659901029	-0.0454120146782638	0.052480821992941	0.00334290012770766	-0.022074455394416	0.00300278557656373	-0.0022590794117106	-0.00725892511482301	-0.017628382425597	-0.0181415584330189	-0.00944706433597645	0.00921462988210414	-0.0214266893447925	0.0113658170168804	-0.00140186860983475	-0.0214231800423856	-0.0238196498552909	0.0584083543657747	-0.00842191035406473	0.00894943575613646	0.031651311678577	-0.0520586246153841	-0.0178183220142742	-0.0208376775995268	-0.0382444817652413	0.0194839647843462	-0.00723698338425544	-0.0181311103453738	-0.0398495307664262	-0.00232545787593674	-0.0285655833157018	0.0411384187562638	0.0748088470214613	-0.0495855056273125	-0.0215523383427292	0.0408277199013615	0.0206944982303239	-0.0322500024473335	-0.0404138421362582	-0.0362266499471078	0.00918020544459058	-0.0357318488626861	-0.00386063048389287	-0.0236851819769169	0.00261150317557853	0.00637933454026554	0.0093055284645096	-0.0380625578592094	0.0162521013411484	-0.0273611684491017	0.0652462460951853	-0.0299522116118748	0.0472411593386441	-0.00645240245894212	-0.0298756251073388	0.000289654204476991	-0.0245357833734768	-0.00698882878784883	0.0187805803539315	0.0282439668297461	0.0249225944426415	0.0238648231749423	0.0138565768291212	-0.0252866852077279	-0.00587353936281664	-0.0151855692532736	-0.000301335631093467	-0.00117691510773762	0.00351077702012471	0.00819790212641967	-0.00109311300959278	0.00255140650383488	0.00041098743358042	-0.000428687991294118	0.00354370377860872	0.000204195481654482
SRR12823403	SRR12823403_1.fastq.gz	SRR12823403_2.fastq.gz	Mexico	SRR12823403	0.102241302941005	-0.296464186344416	0.185766582243965	0.0700493993938996	-0.156744991767535	-0.253018455574929	0.00524486824221245	-0.0370530316601486	-0.0535532133261953	0.0419063253005098	-0.021037434358817	0.00997958769679534	-0.0795384375080252	-0.00983846287416072	-0.0968765253754727	-0.00725162977896875	-0.01365534516205	0.0269760208275347	-0.0265401435058697	-0.0330094178121857	0.0204290410566311	0.00963310037784552	-0.0650961294757306	0.0114667605249816	0.128097342797849	-0.157286158390292	0.0102702075527013	-0.0439322885840494	0.0440435939607713	0.0651271692245841	0.0172033519651514	0.0356264074193209	0.0275625149217928	0.000798957715273255	-0.0384427064377829	0.0388769992057572	0.031291968787386	0.0491340206767155	0.00806046767671213	-0.0261957668786983	-0.0134524315305443	0.0113410914361307	0.0362177268413347	0.00749813665020741	-0.0330321734028402	0.0260499010802657	0.0023491922706243	0.0218775833899808	-0.0213166238947959	-0.0573056815895793	-0.0258013595499671	0.0514253381639745	-0.0215816534248413	0.000615817898649214	0.0376167779957563	0.00266910238944132	0.0287263393886469	0.00174339436395038	-0.018616712994483	0.0361585951557793	-0.0237846126489749	0.0312574664695754	0.0246156379319561	0.0806300106334113	0.0473027045153474	-0.0131068488969323	0.00569462038508249	-0.0286871815631031	-0.0260800854914259	-0.0486187473474408	0.00354658949294227	0.0285321440563302	-0.0277502139277579	0.00754098301965436	0.00983498031192803	0.00691970234687562	0.0262824905932582	-0.0193204432916293	-0.000570493817161918	0.0024340570137994	-0.0181821119626915	0.00966835778545392	-0.00350401463427352	0.0160662574697252	-0.0017134553670186	0.00415018355103132	0.00899109809910652	-0.00766967737708306	0.00209093066356686	-0.0000404042192224722	-0.00153591431007422
SRR12823404	SRR12823404_1.fastq.gz	SRR12823404_2.fastq.gz	Mexico	SRR12823404	-0.00488320458045246	-0.233437464465989	0.0284190731064497	0.0925460231108323	0.109629770103952	0.0841278907036514	0.366697861002932	-0.161792588258955	0.305408526343819	-0.0105848641958489	-0.070434900384268	-0.0748489496382432	0.0624246065051423	0.107358276416412	-0.139914648057099	0.0252080821058855	-0.0108282287359459	0.0677753435148605	-0.000666364816259478	-0.00496190794810259	-0.00894061330212993	0.0576838384719994	-0.0204831562410013	0.0353336143156346	0.0872165874303997	0.0101900230829226	0.0134000597447189	0.0852657529237551	0.00474624148167254	-0.0730947723606294	-0.000361833924945219	-0.0221878406023427	-0.0551871342338441	0.00299943941403754	-0.0308699763118714	0.0169070985260469	0.0314727671774213	-0.00692241044783998	0.0033258407400838	0.00342814184321994	-0.0168469346538512	-0.00109974535668096	0.0156071394688656	0.0202662665760031	-0.0135634320437306	0.00698986216240234	0.00717539705934394	0.0328306612815978	0.0070150921051644	-0.00569990390683591	0.0112078104386777	0.00514736565993849	-0.0120946047503931	-0.00621514744522891	0.031290804086636	0.000744738531193237	-0.00132659574236983	-0.0252182639377758	0.0163974009775415	-0.00601892849585613	0.00636294625959039	-0.0214141539368841	-0.0172996929822679	-0.0120035197696255	-0.0142328491424638	-0.0180671112118575	-0.0104680090646063	0.0222055854084137	-0.00516759721396745	0.000516058242585488	0.0110619070968238	-0.00430483122894816	-0.00636149745787411	-0.00472374480739674	-0.00437483171395685	0.0127727404533301	0.00693158101202087	0.00827080635800016	0.00274284434725085	-0.0201484271782299	0.00331082069330032	-0.00316410771135413	-0.00294177008750134	0.00221399364893817	0.00713921657666601	0.00452551243716571	-0.00515930126636659	0.0000971307803943106	0.00166059093917012	-0.00175344474440793	-0.0000451130454224364
SRR12823405	SRR12823405_1.fastq.gz	SRR12823405_2.fastq.gz	Mexico	SRR12823405	0.205164111374188	-0.106322492757918	0.127731445166246	-0.0288297812482208	-0.138958148928157	-0.0707889422358255	0.023658131812338	-0.0238296740814579	-0.0513314597044537	-0.0291815905789697	0.0723985394672489	0.20756600019039	0.0237368578011262	-0.0328976005334125	-0.0544385243213175	-0.127740448718454	-0.113239861796368	-0.0423574388852272	-0.134734753895951	0.202901689265356	-0.0350858906931318	-0.14841628550242	-0.00261833888636829	0.0384776014461037	0.0556200654903447	0.0862135900905446	-0.0352672383183623	0.0278512729215866	0.00754894823310097	-0.0577979507094288	0.00173211661174807	0.00557591137682162	-0.0319966175821304	-0.00942996138417126	0.0293793175478871	-0.0910305407142096	-0.00611751439506355	-0.0160652300251035	0.0184700293332746	-0.0601113648285476	0.0405031522548953	0.0401967911003717	-0.0373421298043583	0.00822393786842905	-0.057225498034084	0.0231333438691108	0.00664104726473776	0.00618395439840166	-0.00195313620050842	-0.0387177214814525	0.0367418646642714	-0.0178122367408312	-0.0161342457841096	0.0134929592785519	-0.0306071720515295	0.0194712017539771	0.0707214435694542	-0.0235508316520836	-0.00764460015154091	0.00252965614703991	0.0165149264092166	-0.0304095569034586	0.0147644207911101	0.00657809936789081	-0.0148663192545373	0.0106086789226506	-0.015175741190248	0.0261591428720868	0.00246697422236283	-0.0254588902855112	-0.0318880472848923	-0.00111194138517026	0.0176659340314708	-0.0284685054104843	-0.0274420305562201	-0.0364632680149097	0.00605568494471535	-0.00447229073484474	0.00337808755089631	0.00835917011192431	-0.005859483471613	-0.01360513029971	-0.0104266246462018	0.00428871648739384	-0.00491061943180364	0.0106818567348457	-0.00532491754363148	0.00374642801280042	-0.000436490595953871	-0.000346733919305801	0.00141217356409649
SRR12823407	SRR12823407_1.fastq.gz	SRR12823407_2.fastq.gz	Mexico	SRR12823407	0.11405707471329	-0.231787231855838	0.165028165949877	0.00279238953764153	-0.13652188979545	-0.191050002776954	0.0177261146573283	0.0158929812811812	-0.037507414359863	-0.0010892275648214	0.0739553240649532	-0.0387441238877364	0.169520116256882	0.014591407142372	-0.0964717862594431	0.0021692729530013	0.0772213802163174	-0.00675574963183555	-0.0273614657727144	0.0261726554216391	0.050497847379161	0.0227537036447338	-0.0293679486343431	0.0600126101252922	-0.106637176348304	0.011928698433817	0.0445941216018021	-0.0338393988552837	-0.0469397972902935	-0.0596724548388626	-0.0789116360604643	0.0135676269497506	0.079503186927965	0.0512842806345739	0.101088843209239	0.0320605369458846	0.0110800873016014	-0.00384496764376219	0.0183309024433097	0.0916168890442358	-0.00651025537936296	-0.109511225361444	-0.0420120257611309	0.0690156102782185	0.00859039569005643	0.150691180297698	-0.10033707332	0.049610159527646	0.045245903328018	-0.0803540173151492	-0.0184215554907336	0.019617252363045	-0.0475906761141133	-0.0186765515233128	-0.0272036495906432	0.0232505284338687	-0.0238495751367541	0.0444423546248938	-0.00946406129156197	-0.0437799077037688	-0.000455507011095406	-0.0111482732401443	-0.0141281327380545	-0.0239923807476792	0.0269254440209077	0.0160785875143133	-0.0177344917003845	-0.00549005236174251	-0.00969584890021563	0.00682345908872596	-0.00193877588182688	-0.00270988047028024	0.0118545619064405	-0.00626956855764666	-0.000449722445419055	0.00677072874096334	0.00150701205816632	0.0026209859488217	0.00241747830710232	0.00324637338719184	-0.000697812472971953	-0.00668834618981287	-0.00323942463402157	-0.00321921936728297	-0.00179154763060956	-0.00689073997414766	0.000945443218776902	-0.000688930418653419	-0.000527961795229227	0.000574132097466519	-0.00048525835362477
SRR12823408	SRR12823408_1.fastq.gz	SRR12823408_2.fastq.gz	Mexico	SRR12823408	-0.0142241361574641	-0.101333294374336	0.136894662695709	-0.0707366975647741	0.0541022411554004	0.162084354375276	0.0881729793707825	-0.177723229261663	-0.160843936035329	0.0466334400263893	0.0132597465370079	-0.053142332198061	-0.0901666683900113	0.0478589073370458	-0.0237425600857651	0.148646079010086	-0.000484272059463825	-0.0754308334608646	0.00102963541014672	-0.0215413393967189	0.00940110603900941	0.0573074520907202	-0.0316039892177211	-0.0503666399402593	0.0437446875360977	0.0498072910930977	0.0392577874348968	0.0468466947741099	-0.0213922663173156	-0.073592379101185	0.160518412043164	0.10790476153201	0.00868674982190215	0.118440543996005	-0.0969834614237158	-0.0955828801482953	-0.0352931705358311	0.0401579371220272	0.0234661782422409	-0.0183235155701899	0.0239564880927623	-0.00466309025115886	-0.011486977461221	-0.034319084695793	-0.0320593195938479	0.0630642641829243	-0.0481713663026892	-0.0237751695667014	0.000416211418565757	-0.0254738171520296	-0.012251798712205	-0.0217971404224074	0.0176977328379031	-0.0658946261046579	-0.026609589644432	0.0014456743639803	-0.0676799180014241	-0.0272392456363151	-0.00484644676646221	0.00696036108457577	-0.00655705132778338	0.0429291989918938	-0.0137274601815769	0.0220419804388167	-0.0100822525786073	-0.0101435724098614	-0.00797267045122723	0.00411879185779682	0.00657709936336079	0.00574423088846451	0.00568821411705141	-0.017350455965389	0.00632042793184591	-0.00340196470871391	-0.00935681457447474	0.00491824217626155	-0.00475973117979354	-0.000542485181682539	-0.0134217182302811	-0.00877320674774042	-0.00286910295733547	-0.00395593476235645	-0.00444568305707816	-0.00922242485609468	-0.00293141267185271	0.0109083709995476	-0.00311279631424353	0.0000480599703078214	0.00140002261883866	-0.00358795378385004	0.00178713617209655
SRR12823410	SRR12823410_1.fastq.gz	SRR12823410_2.fastq.gz	Mexico	SRR12823410	0.246799745647596	0.0395739352800206	-0.0508785961733738	0.177093719937085	-0.19141823678605	0.0912716482437636	0.0794021591081711	0.0365256803401497	0.0473678083517449	-0.0126677765820684	-0.0805184044392271	-0.134256797963616	-0.0854272763392268	0.0730247088863422	-0.0310498815740686	-0.0240456187587549	0.00224813461579818	0.0102905012716363	-0.17500341330461	0.0459568881276256	-0.0251260904251274	-0.0116638009460195	-0.0621013904107196	0.0119243781280102	-0.114318975235529	-0.0371901395484732	-0.0491347965827972	0.00598112069730033	-0.032071916451503	-0.0364837037067281	-0.0526975756472376	0.0253716129723185	0.114903639911346	0.00602360089097384	-0.0520614516994513	0.07754783856349	0.0289685375447654	-0.0400095072833277	0.0173991015222429	0.00911020927510718	-0.0669611748996419	0.0290971770304904	-0.0169384314598023	-0.0335785148181259	-0.0314078829220573	-0.022482979301466	-0.00886508775271123	-0.0484769819956516	0.0228815959953148	0.0297109430086467	-0.00478903689982234	-0.0150808039004018	0.002371009544914	-0.0235931806777007	-0.0280233885485911	-0.0340841198983436	0.021189411523057	-0.0453315322116394	-0.0321130519497239	-0.00180998150210399	-0.0297344893340602	-0.00854510612059881	0.00569007759575548	-0.000195346649987847	-0.00665831096914456	-0.0105367612598018	-0.00663587050922807	-0.00621114061550727	-0.0231638903230659	0.00437605718901752	-0.00285193341215556	-0.007994383806159	0.000298418354293034	-0.0146349469072443	-0.00632454515201979	-0.00284694401159969	-0.00968127122434524	0.0017051231256236	0.000516543895288006	-0.00161596471145791	-0.00281054064588919	-0.00894161785620474	-0.00125212182913568	0.00440899669605335	0.00265627036167268	0.00319267560548013	-0.00944368434017452	-0.00120851212592917	-0.00174503289292387	-0.00193727082555655	0.00262126112457245
SRR12823411	SRR12823411_1.fastq.gz	SRR12823411_2.fastq.gz	Mexico	SRR12823411	-0.158399031093804	0.0839404466559612	0.116461147424853	0.0122856006604675	-0.134233461284263	-0.0139867738439623	0.158887854090653	-0.0628478973555638	0.0332267692899765	0.00349196702608757	-0.116062506547352	-0.019622165211881	-0.0589011101051933	-0.0576450043756477	0.028191880183884	-0.0617743753036643	-0.0839873124680588	0.023257245551403	-0.0285265343801068	0.033758607519212	-0.00740283651568646	-0.013991306585971	-0.0214459207038399	-0.0844644390400648	-0.0857754163321887	0.00337646614311386	-0.0691712808271056	-0.0842179312144864	-0.0124766131796101	-0.0261029458078798	-0.0830285003174955	-0.0246729383547676	0.088711930931524	0.0623672613361169	-0.0261766105642531	0.102574528288164	0.0415315342656356	-0.0105714686991716	0.00596114687904234	-0.0140770208473864	-0.0131743231262316	-0.0468973916839477	0.0129193628714684	-0.00330581850362934	0.0138956600757824	-0.0337822150856412	-0.029941451062947	-0.0817993451474694	-0.011061982859971	0.0102137798262324	0.00877051469581	-0.0523605106889919	0.010388537543517	-0.0340228024173381	0.0313786582928884	-0.00495207517109374	0.0193327330174541	-0.002832074097682	0.00388226819234257	-0.0238777569398358	0.0193263211019386	0.031930512919253	-0.00997229057007564	0.0215267975945952	0.00578850815542128	0.00573605343242494	-0.0151260088316118	0.0175127229114665	0.0224369438923323	-0.00659157161020549	-0.0304081957350003	0.000165200405597519	-0.0131298430564104	0.0109367098813309	-0.00156551336254342	-0.0127412208988163	0.0117961357603804	0.000732950932739576	0.00146930989924623	-0.00643074610322165	-0.0103650629661755	-0.0129206025321186	0.00170810436178887	-0.012760084327148	0.00463980568110067	0.00556360796083165	-0.00386856247764158	-0.00378325548911273	0.00400510310350705	-0.00126372762171935	-0.00173385118954492
SRR12823412	SRR12823412_1.fastq.gz	SRR12823412_2.fastq.gz	Mexico	SRR12823412	0.338301021579385	0.130474663142987	-0.0756403854787983	0.115146317037003	-0.0789932662740755	0.0696127522355005	-0.00177551075566605	0.136215982160698	0.0111663182483751	-0.0270980803400354	-0.0304384671007968	-0.039831437397523	0.0309521847669244	-0.0426407317450929	0.0119481370645532	-0.0522016556723587	-0.104433152562652	-0.0394667235659614	0.0952178197880255	-0.0427077021736433	-0.0620825694860245	0.0472994576069382	0.0108753412081968	0.0402028686883603	-0.0487634833789464	0.0362753764662394	-0.0364598957252849	0.00365711567055719	0.0701359963520963	0.0298303925335487	0.0289350230437934	-0.0342491346441995	0.0189309651237357	0.0977423355413674	0.00703692318182857	0.00249641923801101	-0.0192533368606098	-0.0309015788182487	0.00174772224024207	0.0236361604528457	0.00493115691134588	0.0283870065704931	0.0106175357492185	-0.0523124424209041	0.0327781936384375	0.0565473829359797	-0.000425343324571315	-0.00775826874446847	-0.107848233549483	0.014603877843496	-0.0370884005487974	-0.0455208687181856	-0.063856719944225	0.018001608751376	0.0243513872941721	-0.0665864043243898	-0.0300233543620743	0.00150720303895118	0.00513753639025051	-0.00878072233417066	0.0295248033252569	0.0243520628148787	0.0378865168005981	0.0251689177484591	0.0136406402578811	0.00973793356763081	-0.0103900947785806	-0.0146245898579376	-0.0142071118022689	0.0251446106821843	-0.0495918880470781	0.0262050915993179	0.0206290849236427	-0.00743213319370031	0.000399235598983791	0.000601939750514699	-0.00857062762431816	-0.0171660136908236	-0.00406850783525688	0.0318730466942242	0.0000271200963977694	-0.00751626815368315	0.00428912563281398	-0.000133390855466637	0.0125000625162484	0.00042119978502945	0.00692112173210916	-0.00361205549449572	0.000562533287353139	-0.00181050548011737	0.000146137427651429
SRR12823430	SRR12823430_1.fastq.gz	SRR12823430_2.fastq.gz	Mexico	SRR12823430	0.0606200020234922	-0.29552506936809	0.127139293972146	-0.135789129250877	0.0265419785707972	0.224387410651634	-0.28790233054608	0.0165206539693926	0.0741217555762813	-0.0823435541270609	-0.201132556016081	-0.0700619068612175	0.0239681513960804	0.0189550451875054	-0.00457527772882094	0.0170577026501015	-0.0593409643337134	-0.0858791451712556	0.108644075526504	-0.105303018591787	0.198678674426637	-0.195873274749171	-0.0436809464562072	0.0908951402472684	0.00204933718758103	-0.0735633300893897	-0.0803840106557085	-0.0558042696087191	-0.0303267106091708	-0.0788576638786403	-0.00968120760401476	-0.00857792975053975	-0.0230275915582987	-0.0342197195258494	-0.0122328788679173	-0.0513593677105076	0.0237654815790466	0.0027708490819386	-0.0201819139928231	0.00225951239035194	-0.00460069981352542	-0.00265267719510436	-0.0162839979297126	0.0105075470368882	-0.011867245755276	0.000547722589764811	0.00458921105373716	-0.0198990872777997	0.00767149715197741	-0.0241812097794948	0.0057633750836692	0.0040487513223733	0.0041225606899693	-0.0221210342337321	0.024740021773246	-0.00109196761151271	0.00955235782998818	-0.0375198101725884	0.00761062065926903	0.00978101133833928	-0.0051559745573518	0.00108379904205452	-0.025214936560539	-0.0237886827871639	0.0381969559675345	-0.0131126821469379	-0.00041597424957014	0.0210539404645087	-0.00832730605418363	0.00732076313462633	-0.0135941270030748	-0.0275015220323436	0.0124532448749495	-0.0234678402557377	0.00926589186474673	-0.00196746583195076	-0.00928701829898467	-0.0112558553452623	-0.0138822245082631	0.0169628690807263	-0.0249093504081057	0.0167183396033654	0.0256237747279794	-0.000735818565389223	0.00869429303966701	-0.00159071588425988	-0.00192526747177188	-0.00172504739061178	0.000540248038063086	0.00245215922534128	-0.00152168790638695
SRR12823431	SRR12823431_1.fastq.gz	SRR12823431_2.fastq.gz	Mexico	SRR12823431	0.203278128344283	-0.0235194973429383	0.149362397048816	-0.0809943573755368	0.0302147091558963	0.068754802679949	0.143447637089924	-0.0693871962757396	-0.104683759446263	0.0748417888712091	0.184250069024887	-0.124863175241228	-0.0250194711931745	0.0234327129708998	0.0426947653330554	-0.000219180007283701	-0.040970610119153	-0.0606632385480032	0.0262864275774844	-0.0385837272109946	0.0281612512719814	0.00559321162276951	-0.0139374467664246	0.0643000190554047	-0.0227514578190496	0.0239673934302892	0.00143931465155951	0.0189691443547568	-0.00686056637150708	0.0584538653221748	0.136043444951716	-0.0295147479877581	0.0173570898531263	0.0385160732625984	0.0380665772251261	0.021265428106559	0.0357882092110587	-0.020036610589746	-0.0341469042225757	-0.0378782886320976	-0.0163515207844003	0.0338243106789782	-0.0171457335393112	0.00503853728882283	0.0300907014886029	-0.0073971665202065	0.033736490192543	0.0183742458448168	-0.0173237191652977	0.0156170381343619	0.00254041516357674	0.000863941818256257	-0.0983244989593817	0.0420219272595589	0.00663369094899705	0.0111366715115584	0.0482750519492613	-0.0569153971562253	0.0291376764089036	-0.0142977120889169	-0.0177338368301052	-0.0584740978090178	-0.0305804842096242	-0.0307093660796741	0.015794319180055	0.0101792865774777	-0.0326253981151843	0.0301939637706337	0.00992921174068304	0.00877852921538227	-0.00501970796031616	0.0189201166294808	-0.0134193156399847	-0.00829924172449824	-0.00631384961567588	0.027181039855398	0.0241132011138703	0.00890848842226933	0.00259308917890221	0.0180342083264664	0.0226373106804248	0.00681362275933325	0.00509487339778637	0.00446213148080539	-0.00661073288737576	-0.00885638690420271	0.00503707063213436	0.0026814560661742	-0.0000615920596279874	-0.000969115198665141	-0.000928171586967127
SRR12823433	SRR12823433_1.fastq.gz	SRR12823433_2.fastq.gz	Mexico	SRR12823433	0.307121785552279	0.146331280644179	-0.0425048946714534	-0.0271851142007317	0.112211442992726	-0.135217092897542	-0.113846704640487	-0.153837795131764	-0.0059722709203875	0.0402852433064988	0.0181751483862331	-0.129046739180952	0.00987408340011919	0.0356636677183668	-0.0497838616946876	-0.0172458383918358	-0.0379496017713944	0.0218163534904397	-0.0402772535759437	0.136743085426815	0.101665649625485	0.0508405061164907	0.0748128519059664	-0.00219147280579439	-0.0319776028816996	-0.0198722655766877	0.0134900485604765	0.0243752460121974	0.0592035821854778	0.0148148046710309	-0.0388683488797077	-0.000460602143025115	0.020791786992866	0.00608133721645197	-0.0145783430550886	-0.0458143587795596	0.0412341969202274	-0.0368041296843115	0.0121269879572349	-0.0205306877818733	0.0489676242961625	-0.0465572631326202	0.0109090857077693	0.0503485469786131	0.00843409614513068	0.00707503620152738	0.0200449138692687	0.0193280314207439	-0.0273781320520713	0.0268433677990817	-0.0124872003477493	0.0179803680011645	0.0118708597793263	0.0121109044635578	0.0318789677049182	0.0112727001057031	0.020664863381353	-0.0200460344532136	-0.0126676571730165	0.00237852062112052	-0.0239049325307221	0.00270364392268651	0.00645123329415613	-0.00977568547927355	0.00488249228747253	0.00966084342661054	-0.0281898423445256	0.0160464721719627	0.018339987572903	0.00663909125865423	0.00305098031124458	-0.000185917449861164	-0.0283056178990102	0.00231144348796918	-0.00323451580476659	-0.0204794018208499	-0.00814819389995007	0.00631540805936084	-0.0168996992773624	-0.00356457346101881	-0.013125853524481	-0.00405111226771541	0.00798655806454086	-0.0125961598752113	0.00700930910111616	0.00108576376582345	0.00532445909202511	0.00223097336979969	0.000266637281818527	-0.00171760533351735	0.000599175515603229
